StudyHours,Resources,Extracurricular,Motivation,Internet,Gender,Age,LearningStyle,OnlineCourses,Discussions,EduTech,StressLevel,Target
22,1,0,0,1,0,24,0,11,1,1,2,0
22,1,1,2,1,0,24,0,11,1,1,2,0
22,0,0,1,1,0,24,0,11,1,1,2,0
22,1,0,2,1,0,24,0,11,1,1,2,0
26,0,1,1,1,1,21,0,5,1,0,1,0
26,0,1,1,1,1,23,3,18,0,0,2,0
26,0,1,1,1,1,22,3,17,1,1,2,0
26,1,1,0,1,1,21,0,5,1,0,1,0
26,1,1,0,1,1,23,3,18,0,0,2,0
26,1,1,0,1,1,22,3,17,1,1,2,0
26,1,1,0,1,1,21,0,5,1,0,1,0
26,1,1,0,1,1,23,3,18,0,0,2,0
26,1,1,0,1,1,22,3,17,1,1,2,0
26,1,0,0,1,1,21,0,5,1,0,1,0
26,1,0,0,1,1,23,3,18,0,0,2,0
26,1,0,0,1,1,22,3,17,1,1,2,0
17,1,0,1,1,0,26,0,3,0,1,0,0
17,1,0,1,1,0,24,2,18,0,1,0,0
17,1,1,1,1,0,26,0,3,0,1,0,0
17,1,1,1,1,0,24,2,18,0,1,0,0
17,1,1,2,1,0,26,0,3,0,1,0,0
17,1,1,2,1,0,24,2,18,0,1,0,0
17,2,1,1,1,0,26,0,3,0,1,0,0
17,2,1,1,1,0,24,2,18,0,1,0,0
17,2,1,0,1,0,26,0,3,0,1,0,0
17,2,1,0,1,0,24,2,18,0,1,0,0
17,0,1,1,1,0,26,0,3,0,1,0,0
17,0,1,1,1,0,24,2,18,0,1,0,0
17,1,1,0,1,0,26,0,3,0,1,0,0
17,1,1,0,1,0,24,2,18,0,1,0,0
17,1,1,1,1,0,26,0,3,0,1,0,0
17,1,1,1,1,0,24,2,18,0,1,0,0
19,1,1,0,1,1,21,0,16,1,1,2,1
19,2,1,1,1,1,21,0,16,1,1,2,1
19,0,1,1,1,1,21,0,16,1,1,2,1
19,2,1,0,1,1,21,0,16,1,1,2,1
19,1,0,0,1,1,21,0,16,1,1,2,1
19,1,0,1,1,1,21,0,16,1,1,2,1
19,1,1,0,1,1,21,0,16,1,1,2,1
19,0,0,1,1,1,21,0,16,1,1,2,1
19,1,1,1,1,1,21,0,16,1,1,2,1
13,2,1,2,1,1,29,1,14,1,1,0,0
13,2,1,2,1,1,24,1,6,1,0,2,1
13,1,1,1,1,1,29,1,14,1,1,0,0
13,1,1,1,1,1,24,1,6,1,0,2,1
13,2,1,2,1,1,24,3,2,1,0,2,1
13,2,1,2,1,1,25,3,16,0,0,2,1
13,2,1,2,1,1,21,3,0,1,0,2,1
13,2,1,2,1,1,18,1,17,1,1,1,0
13,2,1,2,1,1,24,3,2,1,0,2,1
13,2,1,2,1,1,25,3,16,0,0,2,1
13,2,1,2,1,1,21,3,0,1,0,2,1
13,2,1,2,1,1,18,1,17,1,1,1,0
13,1,1,1,1,1,24,3,2,1,0,2,1
13,1,1,1,1,1,25,3,16,0,0,2,1
13,1,1,1,1,1,21,3,0,1,0,2,1
13,1,1,1,1,1,18,1,17,1,1,1,0
13,0,1,0,1,1,24,3,2,1,0,2,1
13,0,1,0,1,1,25,3,16,0,0,2,1
13,0,1,0,1,1,21,3,0,1,0,2,1
13,0,1,0,1,1,18,1,17,1,1,1,0
28,2,1,1,1,1,27,3,7,0,1,2,0
28,2,1,1,1,1,20,3,14,1,1,1,0
28,2,1,1,1,1,22,2,5,0,1,1,0
28,1,1,1,1,1,27,3,7,0,1,2,0
28,1,1,1,1,1,20,3,14,1,1,1,0
28,1,1,1,1,1,22,2,5,0,1,1,0
28,1,0,0,1,1,27,3,7,0,1,2,0
28,1,0,0,1,1,20,3,14,1,1,1,0
28,1,0,0,1,1,22,2,5,0,1,1,0
20,1,1,1,1,1,24,3,8,1,0,1,0
20,0,1,1,1,1,24,3,8,1,0,1,0
20,1,1,2,1,1,24,3,8,1,0,1,0
20,2,0,1,1,1,24,3,8,1,0,1,0
20,2,0,1,1,1,24,3,8,1,0,1,0
20,1,0,0,1,1,24,3,8,1,0,1,0
20,1,1,0,1,1,24,3,8,1,0,1,0
20,1,0,1,1,1,24,3,8,1,0,1,0
26,2,1,2,1,1,28,2,18,1,1,2,0
26,1,0,0,1,1,28,2,18,1,1,2,0
26,1,0,1,1,1,28,2,18,1,1,2,0
26,1,1,1,1,1,28,2,18,1,1,2,0
26,0,1,1,1,1,28,2,18,1,1,2,0
26,2,0,1,1,1,28,2,18,1,1,2,0
26,0,1,1,1,1,28,2,18,1,1,2,0
22,2,0,0,0,0,19,1,20,0,0,2,0
22,2,0,0,0,0,29,0,16,1,1,2,0
22,0,1,1,0,0,19,1,20,0,0,2,0
22,0,1,1,0,0,29,0,16,1,1,2,0
22,0,1,1,1,0,19,1,20,0,0,2,0
22,0,1,1,1,0,29,0,16,1,1,2,0
22,1,0,0,1,0,19,1,20,0,0,2,0
22,1,0,0,1,0,29,0,16,1,1,2,0
22,1,1,1,1,0,19,1,20,0,0,2,0
22,1,1,1,1,0,29,0,16,1,1,2,0
22,1,1,0,1,0,19,1,20,0,0,2,0
22,1,1,0,1,0,29,0,16,1,1,2,0
22,0,0,1,1,0,19,1,20,0,0,2,0
22,0,0,1,1,0,29,0,16,1,1,2,0
22,1,0,2,1,0,19,1,20,0,0,2,0
22,1,0,2,1,0,29,0,16,1,1,2,0
16,1,0,1,1,1,24,1,20,1,0,1,0
16,0,1,1,1,1,24,1,20,1,0,1,0
16,1,1,0,1,1,24,1,20,1,0,1,0
16,1,1,0,1,1,24,1,20,1,0,1,0
16,1,1,1,1,1,24,1,20,1,0,1,0
16,2,1,1,1,1,24,1,20,1,0,1,0
16,2,1,0,1,1,24,1,20,1,0,1,0
29,0,1,1,1,1,28,1,5,1,0,0,0
29,0,1,1,1,1,19,3,1,1,0,1,0
29,0,1,1,1,1,20,2,20,1,0,2,0
29,2,1,0,1,1,28,1,5,1,0,0,0
29,2,1,0,1,1,19,3,1,1,0,1,0
29,2,1,0,1,1,20,2,20,1,0,2,0
29,2,0,2,0,1,28,1,5,1,0,0,0
29,2,0,2,0,1,19,3,1,1,0,1,0
29,2,0,2,0,1,20,2,20,1,0,2,0
29,1,0,0,1,1,28,1,5,1,0,0,0
29,1,0,0,1,1,19,3,1,1,0,1,0
29,1,0,0,1,1,20,2,20,1,0,2,0
20,1,1,1,1,0,25,2,14,0,1,0,0
20,1,1,1,1,0,25,2,14,0,1,0,0
20,1,0,2,1,0,25,2,14,0,1,0,0
20,1,1,1,0,0,25,2,14,0,1,0,0
20,1,0,1,1,0,25,2,14,0,1,0,0
29,1,0,1,1,0,26,2,19,1,1,2,0
29,1,0,1,1,0,24,2,8,1,1,1,0
29,1,1,0,1,0,26,2,19,1,1,2,0
29,1,1,0,1,0,24,2,8,1,1,1,0
25,1,0,1,1,0,23,0,19,1,1,2,0
25,1,0,1,1,0,24,0,7,1,0,0,0
25,1,1,0,0,0,23,0,19,1,1,2,0
25,1,1,0,0,0,24,0,7,1,0,0,0
25,1,0,1,1,0,23,0,19,1,1,2,0
25,1,0,1,1,0,24,0,7,1,0,0,0
25,1,0,0,1,0,23,0,19,1,1,2,0
25,1,0,0,1,0,24,0,7,1,0,0,0
25,0,0,1,0,0,23,0,19,1,1,2,0
25,0,0,1,0,0,24,0,7,1,0,0,0
21,1,1,1,1,1,23,3,20,1,0,2,0
21,1,1,1,1,1,18,0,1,1,1,2,0
21,0,1,1,1,1,23,3,20,1,0,2,0
21,0,1,1,1,1,18,0,1,1,1,2,0
21,2,1,0,0,1,23,3,20,1,0,2,0
21,2,1,0,0,1,18,0,1,1,1,2,0
21,1,0,2,1,1,23,3,20,1,0,2,0
21,1,0,2,1,1,18,0,1,1,1,2,0
21,0,1,1,1,1,23,3,20,1,0,2,0
21,0,1,1,1,1,18,0,1,1,1,2,0
21,0,1,0,1,1,23,3,20,1,0,2,0
21,0,1,0,1,1,18,0,1,1,1,2,0
21,1,0,0,1,1,23,3,20,1,0,2,0
21,1,0,0,1,1,18,0,1,1,1,2,0
21,0,1,1,1,1,23,3,20,1,0,2,0
21,0,1,1,1,1,18,0,1,1,1,2,0
21,1,1,1,1,1,23,3,20,1,0,2,0
21,1,1,1,1,1,18,0,1,1,1,2,0
18,0,1,1,1,0,25,2,2,1,1,0,0
18,0,1,1,1,0,23,0,3,0,1,2,1
18,0,1,2,1,0,25,2,2,1,1,0,0
18,0,1,2,1,0,23,0,3,0,1,2,1
18,1,1,0,1,0,25,2,2,1,1,0,0
18,1,1,0,1,0,23,0,3,0,1,2,1
18,1,1,1,1,0,25,2,2,1,1,0,0
18,1,1,1,1,0,23,0,3,0,1,2,1
8,1,1,1,1,1,25,3,8,1,0,2,1
8,1,1,1,1,1,27,3,11,0,0,0,0
19,2,1,2,1,1,18,0,1,0,0,0,0
19,2,1,2,1,1,28,1,2,0,0,2,1
19,1,1,2,1,1,18,0,1,0,0,0,0
19,1,1,2,1,1,28,1,2,0,0,2,1
19,1,1,1,0,1,18,0,1,0,0,0,0
19,1,1,1,0,1,28,1,2,0,0,2,1
19,1,1,1,1,1,18,0,1,0,0,0,0
19,1,1,1,1,1,28,1,2,0,0,2,1
19,1,1,1,1,1,18,0,1,0,0,0,0
19,1,1,1,1,1,28,1,2,0,0,2,1
19,1,1,1,1,1,18,0,1,0,0,0,0
19,1,1,1,1,1,28,1,2,0,0,2,1
19,1,1,0,0,1,18,0,1,0,0,0,0
19,1,1,0,0,1,28,1,2,0,0,2,1
19,0,0,1,1,1,18,0,1,0,0,0,0
19,0,0,1,1,1,28,1,2,0,0,2,1
29,2,1,0,1,1,22,1,12,0,1,2,0
29,1,0,1,1,1,22,1,12,0,1,2,0
29,1,1,2,1,1,22,1,12,0,1,2,0
29,1,1,1,1,1,22,1,12,0,1,2,0
17,1,1,2,1,0,29,1,9,0,0,0,0
17,1,1,2,1,0,28,2,18,1,1,0,0
17,2,1,1,1,0,29,1,9,0,0,0,0
17,2,1,1,1,0,28,2,18,1,1,0,0
17,1,1,1,1,0,29,1,9,0,0,0,0
17,1,1,1,1,0,28,2,18,1,1,0,0
17,1,1,1,1,0,29,1,9,0,0,0,0
17,1,1,1,1,0,28,2,18,1,1,0,0
17,1,0,1,1,0,29,1,9,0,0,0,0
17,1,0,1,1,0,28,2,18,1,1,0,0
17,1,0,1,1,0,29,1,9,0,0,0,0
17,1,0,1,1,0,28,2,18,1,1,0,0
17,1,0,1,1,0,29,1,9,0,0,0,0
17,1,0,1,1,0,28,2,18,1,1,0,0
17,1,1,2,1,0,29,1,9,0,0,0,0
17,1,1,2,1,0,28,2,18,1,1,0,0
17,0,1,1,1,0,29,1,9,0,0,0,0
17,0,1,1,1,0,28,2,18,1,1,0,0
15,1,0,1,1,1,20,0,12,0,0,2,1
15,1,0,1,1,1,22,1,6,1,0,0,0
15,1,0,1,1,1,20,2,16,1,1,1,0
15,0,1,0,1,1,20,0,12,0,0,2,1
15,0,1,0,1,1,22,1,6,1,0,0,0
15,0,1,0,1,1,20,2,16,1,1,1,0
15,1,1,0,1,1,20,0,12,0,0,2,1
15,1,1,0,1,1,22,1,6,1,0,0,0
15,1,1,0,1,1,20,2,16,1,1,1,0
15,1,0,1,0,1,20,0,12,0,0,2,1
15,1,0,1,0,1,22,1,6,1,0,0,0
15,1,0,1,0,1,20,2,16,1,1,1,0
15,2,1,1,1,1,20,0,12,0,0,2,1
15,2,1,1,1,1,22,1,6,1,0,0,0
15,2,1,1,1,1,20,2,16,1,1,1,0
17,2,1,0,1,1,20,0,7,0,0,1,0
17,2,1,0,1,1,26,1,15,1,1,0,0
17,2,1,0,1,1,29,1,16,1,1,2,1
17,2,1,0,1,1,24,2,15,1,0,1,0
17,1,1,1,1,1,20,0,7,0,0,1,0
17,1,1,1,1,1,26,1,15,1,1,0,0
17,1,1,1,1,1,29,1,16,1,1,2,1
17,1,1,1,1,1,24,2,15,1,0,1,0
17,0,0,1,0,1,20,0,7,0,0,1,0
17,0,0,1,0,1,26,1,15,1,1,0,0
17,0,0,1,0,1,29,1,16,1,1,2,1
17,0,0,1,0,1,24,2,15,1,0,1,0
17,2,1,1,0,1,20,0,7,0,0,1,0
17,2,1,1,0,1,26,1,15,1,1,0,0
17,2,1,1,0,1,29,1,16,1,1,2,1
17,2,1,1,0,1,24,2,15,1,0,1,0
25,2,1,1,1,1,20,3,18,0,1,2,0
25,2,1,1,1,1,23,3,15,1,1,2,0
25,2,1,1,1,1,20,0,1,1,1,0,0
25,1,1,1,1,1,20,3,18,0,1,2,0
25,1,1,1,1,1,23,3,15,1,1,2,0
25,1,1,1,1,1,20,0,1,1,1,0,0
25,1,1,1,1,1,20,3,18,0,1,2,0
25,1,1,1,1,1,23,3,15,1,1,2,0
25,1,1,1,1,1,20,0,1,1,1,0,0
25,0,0,2,1,1,20,3,18,0,1,2,0
25,0,0,2,1,1,23,3,15,1,1,2,0
25,0,0,2,1,1,20,0,1,1,1,0,0
17,2,0,2,1,1,19,0,12,0,1,1,0
17,2,0,2,1,1,26,1,0,0,1,1,0
17,2,0,2,1,1,24,3,20,1,1,2,1
17,0,0,0,0,1,19,0,12,0,1,1,0
17,0,0,0,0,1,26,1,0,0,1,1,0
17,0,0,0,0,1,24,3,20,1,1,2,1
17,1,1,0,1,1,19,0,12,0,1,1,0
17,1,1,0,1,1,26,1,0,0,1,1,0
17,1,1,0,1,1,24,3,20,1,1,2,1
17,1,0,1,0,1,19,0,12,0,1,1,0
17,1,0,1,0,1,26,1,0,0,1,1,0
17,1,0,1,0,1,24,3,20,1,1,2,1
17,1,1,1,1,1,19,0,12,0,1,1,0
17,1,1,1,1,1,26,1,0,0,1,1,0
17,1,1,1,1,1,24,3,20,1,1,2,1
17,2,1,1,1,1,19,0,12,0,1,1,0
17,2,1,1,1,1,26,1,0,0,1,1,0
17,2,1,1,1,1,24,3,20,1,1,2,1
17,2,1,1,1,1,19,0,12,0,1,1,0
17,2,1,1,1,1,26,1,0,0,1,1,0
17,2,1,1,1,1,24,3,20,1,1,2,1
17,2,0,1,1,1,19,0,12,0,1,1,0
17,2,0,1,1,1,26,1,0,0,1,1,0
17,2,0,1,1,1,24,3,20,1,1,2,1
23,0,1,0,1,0,28,3,2,0,0,0,0
23,0,1,0,1,0,22,0,1,0,1,0,0
23,0,1,0,1,0,20,2,19,1,0,2,0
23,1,0,2,1,0,28,3,2,0,0,0,0
23,1,0,2,1,0,22,0,1,0,1,0,0
23,1,0,2,1,0,20,2,19,1,0,2,0
23,2,1,1,1,0,28,3,2,0,0,0,0
23,2,1,1,1,0,22,0,1,0,1,0,0
23,2,1,1,1,0,20,2,19,1,0,2,0
23,2,1,0,1,0,28,3,2,0,0,0,0
23,2,1,0,1,0,22,0,1,0,1,0,0
23,2,1,0,1,0,20,2,19,1,0,2,0
26,0,1,1,1,0,28,0,18,0,0,2,0
26,0,1,1,1,0,22,1,14,1,0,0,0
26,0,1,1,1,0,19,1,20,1,1,2,0
26,2,1,1,1,0,28,0,18,0,0,2,0
26,2,1,1,1,0,22,1,14,1,0,0,0
26,2,1,1,1,0,19,1,20,1,1,2,0
16,1,1,0,1,1,20,3,6,1,1,2,1
16,1,1,0,1,1,26,2,19,1,1,2,1
16,1,1,0,1,1,21,3,3,0,1,2,1
16,1,1,0,1,1,21,0,4,1,0,1,0
16,1,1,0,1,1,20,3,6,1,1,2,1
16,1,1,0,1,1,26,2,19,1,1,2,1
16,1,1,0,1,1,21,3,3,0,1,2,1
16,1,1,0,1,1,21,0,4,1,0,1,0
16,0,1,1,1,1,20,3,6,1,1,2,1
16,0,1,1,1,1,26,2,19,1,1,2,1
16,0,1,1,1,1,21,3,3,0,1,2,1
16,0,1,1,1,1,21,0,4,1,0,1,0
16,0,1,2,1,1,20,3,6,1,1,2,1
16,0,1,2,1,1,26,2,19,1,1,2,1
16,0,1,2,1,1,21,3,3,0,1,2,1
16,0,1,2,1,1,21,0,4,1,0,1,0
18,1,1,1,1,0,28,3,5,1,1,0,0
18,1,1,1,1,0,25,1,8,1,1,1,0
18,1,1,1,1,0,29,0,0,0,0,1,0
18,1,1,1,1,0,23,3,10,1,0,2,1
18,1,1,1,1,0,28,3,19,0,0,2,1
18,2,1,0,1,0,28,3,5,1,1,0,0
18,2,1,0,1,0,25,1,8,1,1,1,0
18,2,1,0,1,0,29,0,0,0,0,1,0
18,2,1,0,1,0,23,3,10,1,0,2,1
18,2,1,0,1,0,28,3,19,0,0,2,1
18,0,1,0,1,0,28,3,5,1,1,0,0
18,0,1,0,1,0,25,1,8,1,1,1,0
18,0,1,0,1,0,29,0,0,0,0,1,0
18,0,1,0,1,0,23,3,10,1,0,2,1
18,0,1,0,1,0,28,3,19,0,0,2,1
18,0,1,1,1,0,28,3,5,1,1,0,0
18,0,1,1,1,0,25,1,8,1,1,1,0
18,0,1,1,1,0,29,0,0,0,0,1,0
18,0,1,1,1,0,23,3,10,1,0,2,1
18,0,1,1,1,0,28,3,19,0,0,2,1
18,1,1,1,1,0,28,3,5,1,1,0,0
18,1,1,1,1,0,25,1,8,1,1,1,0
18,1,1,1,1,0,29,0,0,0,0,1,0
18,1,1,1,1,0,23,3,10,1,0,2,1
18,1,1,1,1,0,28,3,19,0,0,2,1
11,1,0,1,1,1,27,3,1,1,1,2,1
11,1,0,1,1,1,24,3,18,0,1,1,0
11,0,0,1,1,1,27,3,1,1,1,2,1
11,0,0,1,1,1,24,3,18,0,1,1,0
11,2,0,1,1,1,27,3,1,1,1,2,1
11,2,0,1,1,1,24,3,18,0,1,1,0
11,1,0,1,1,1,27,3,1,1,1,2,1
11,1,0,1,1,1,24,3,18,0,1,1,0
11,0,1,0,1,1,27,3,1,1,1,2,1
11,0,1,0,1,1,24,3,18,0,1,1,0
22,1,0,0,0,1,18,2,6,1,1,0,0
22,1,0,0,0,1,27,0,14,1,1,1,0
22,1,0,0,0,1,29,2,20,1,1,2,0
22,1,0,0,0,1,24,1,15,1,0,0,0
22,2,1,1,1,1,18,2,6,1,1,0,0
22,2,1,1,1,1,27,0,14,1,1,1,0
22,2,1,1,1,1,29,2,20,1,1,2,0
22,2,1,1,1,1,24,1,15,1,0,0,0
22,1,1,1,1,1,18,2,6,1,1,0,0
22,1,1,1,1,1,27,0,14,1,1,1,0
22,1,1,1,1,1,29,2,20,1,1,2,0
22,1,1,1,1,1,24,1,15,1,0,0,0
22,2,0,0,1,1,18,2,6,1,1,0,0
22,2,0,0,1,1,27,0,14,1,1,1,0
22,2,0,0,1,1,29,2,20,1,1,2,0
22,2,0,0,1,1,24,1,15,1,0,0,0
22,1,1,2,1,1,18,2,6,1,1,0,0
22,1,1,2,1,1,27,0,14,1,1,1,0
22,1,1,2,1,1,29,2,20,1,1,2,0
22,1,1,2,1,1,24,1,15,1,0,0,0
22,1,0,1,1,1,18,2,6,1,1,0,0
22,1,0,1,1,1,27,0,14,1,1,1,0
22,1,0,1,1,1,29,2,20,1,1,2,0
22,1,0,1,1,1,24,1,15,1,0,0,0
22,1,1,1,1,1,18,2,6,1,1,0,0
22,1,1,1,1,1,27,0,14,1,1,1,0
22,1,1,1,1,1,29,2,20,1,1,2,0
22,1,1,1,1,1,24,1,15,1,0,0,0
22,1,1,0,1,0,27,2,14,1,1,0,0
22,1,1,0,1,0,27,3,4,1,1,2,0
22,1,1,0,1,0,28,0,5,0,1,2,0
22,2,1,2,1,0,27,2,14,1,1,0,0
22,2,1,2,1,0,27,3,4,1,1,2,0
22,2,1,2,1,0,28,0,5,0,1,2,0
22,1,0,0,1,0,27,2,14,1,1,0,0
22,1,0,0,1,0,27,3,4,1,1,2,0
22,1,0,0,1,0,28,0,5,0,1,2,0
22,0,1,0,1,0,27,2,14,1,1,0,0
22,0,1,0,1,0,27,3,4,1,1,2,0
22,0,1,0,1,0,28,0,5,0,1,2,0
22,0,0,1,1,0,27,2,14,1,1,0,0
22,0,0,1,1,0,27,3,4,1,1,2,0
22,0,0,1,1,0,28,0,5,0,1,2,0
19,1,0,2,1,1,19,0,8,1,0,2,1
19,1,0,2,1,1,19,0,8,1,0,2,1
19,1,1,2,1,1,19,0,8,1,0,2,1
19,2,0,1,1,1,19,0,8,1,0,2,1
19,0,1,1,0,1,19,0,8,1,0,2,1
19,0,0,1,1,1,19,0,8,1,0,2,1
19,1,1,0,1,1,19,0,8,1,0,2,1
19,0,0,2,0,1,19,0,8,1,0,2,1
12,1,0,2,1,1,21,1,11,0,1,2,1
12,1,0,2,1,1,23,2,20,0,0,1,0
12,1,0,0,1,1,21,1,11,0,1,2,1
12,1,0,0,1,1,23,2,20,0,0,1,0
12,0,1,1,1,1,21,1,11,0,1,2,1
12,0,1,1,1,1,23,2,20,0,0,1,0
12,1,0,1,1,1,21,1,11,0,1,2,1
12,1,0,1,1,1,23,2,20,0,0,1,0
12,1,0,0,1,1,21,1,11,0,1,2,1
12,1,0,0,1,1,23,2,20,0,0,1,0
12,0,1,2,1,1,21,1,11,0,1,2,1
12,0,1,2,1,1,23,2,20,0,0,1,0
18,1,1,1,1,1,29,0,15,1,0,1,0
18,1,1,0,1,1,29,0,15,1,0,1,0
18,2,1,1,1,1,29,0,15,1,0,1,0
18,1,1,1,1,1,29,0,15,1,0,1,0
18,0,0,2,1,1,29,0,15,1,0,1,0
18,2,1,1,1,1,29,0,15,1,0,1,0
18,2,0,0,1,1,29,0,15,1,0,1,0
15,1,0,2,1,1,21,2,3,1,0,2,1
15,1,1,0,1,1,21,2,3,1,0,2,1
15,1,0,0,1,1,21,2,3,1,0,2,1
15,1,1,0,0,1,21,2,3,1,0,2,1
22,0,1,0,1,1,21,1,2,1,0,2,0
22,0,1,0,1,1,25,2,2,1,1,1,0
22,0,1,0,1,1,22,3,7,1,0,2,0
22,2,1,1,1,1,21,1,2,1,0,2,0
22,2,1,1,1,1,25,2,2,1,1,1,0
22,2,1,1,1,1,22,3,7,1,0,2,0
22,1,1,2,1,1,21,1,2,1,0,2,0
22,1,1,2,1,1,25,2,2,1,1,1,0
22,1,1,2,1,1,22,3,7,1,0,2,0
22,1,0,0,1,1,21,1,2,1,0,2,0
22,1,0,0,1,1,25,2,2,1,1,1,0
22,1,0,0,1,1,22,3,7,1,0,2,0
22,2,1,1,1,1,21,1,2,1,0,2,0
22,2,1,1,1,1,25,2,2,1,1,1,0
22,2,1,1,1,1,22,3,7,1,0,2,0
31,1,0,1,1,1,21,0,7,0,1,1,0
21,2,1,2,1,0,28,2,16,0,1,1,0
21,1,1,2,1,0,28,2,16,0,1,1,0
21,1,0,1,1,0,28,2,16,0,1,1,0
22,1,1,2,1,0,27,0,19,1,0,0,0
22,1,0,0,1,0,27,0,19,1,0,0,0
22,1,0,1,1,0,27,0,19,1,0,0,0
22,1,1,1,1,0,27,0,19,1,0,0,0
20,1,1,1,1,1,24,2,14,0,0,2,0
20,1,1,0,1,1,24,2,14,0,0,2,0
20,1,1,2,1,1,24,2,14,0,0,2,0
20,2,1,0,1,1,24,2,14,0,0,2,0
20,1,0,0,1,1,24,2,14,0,0,2,0
20,1,0,0,1,1,24,2,14,0,0,2,0
20,0,1,2,1,1,24,2,14,0,0,2,0
20,2,0,2,1,1,24,2,14,0,0,2,0
20,0,1,1,1,1,24,2,14,0,0,2,0
20,2,1,1,1,1,24,2,14,0,0,2,0
8,1,1,1,1,1,23,1,13,0,1,2,1
8,1,1,1,1,1,18,2,14,1,0,2,1
8,1,1,1,1,1,28,2,10,1,0,2,1
8,0,1,0,1,1,23,1,13,0,1,2,1
8,0,1,0,1,1,18,2,14,1,0,2,1
8,0,1,0,1,1,28,2,10,1,0,2,1
20,1,0,1,1,1,19,2,13,1,0,2,0
20,2,1,0,1,1,19,2,13,1,0,2,0
20,0,0,0,1,1,19,2,13,1,0,2,0
20,1,1,2,1,1,19,2,13,1,0,2,0
20,0,1,1,1,1,19,2,13,1,0,2,0
20,0,1,0,1,1,19,2,13,1,0,2,0
20,1,0,0,1,1,19,2,13,1,0,2,0
20,1,1,1,1,1,19,2,13,1,0,2,0
20,1,1,1,1,1,19,2,13,1,0,2,0
20,2,1,2,1,1,29,2,15,1,1,2,0
20,2,1,2,1,1,19,3,5,0,1,2,0
20,1,0,1,1,1,29,2,15,1,1,2,0
20,1,0,1,1,1,19,3,5,0,1,2,0
20,0,0,2,1,1,29,2,15,1,1,2,0
20,0,0,2,1,1,19,3,5,0,1,2,0
20,1,0,2,1,1,29,2,15,1,1,2,0
20,1,0,2,1,1,19,3,5,0,1,2,0
20,1,1,0,1,1,29,2,15,1,1,2,0
20,1,1,0,1,1,19,3,5,0,1,2,0
20,1,1,1,1,1,29,2,15,1,1,2,0
20,1,1,1,1,1,19,3,5,0,1,2,0
20,2,1,2,1,1,29,2,15,1,1,2,0
20,2,1,2,1,1,19,3,5,0,1,2,0
20,0,1,2,1,1,29,2,15,1,1,2,0
20,0,1,2,1,1,19,3,5,0,1,2,0
20,1,0,2,1,1,29,2,15,1,1,2,0
20,1,0,2,1,1,19,3,5,0,1,2,0
20,1,0,1,1,1,29,2,15,1,1,2,0
20,1,0,1,1,1,19,3,5,0,1,2,0
20,1,1,0,1,1,29,2,15,1,1,2,0
20,1,1,0,1,1,19,3,5,0,1,2,0
20,2,1,1,1,1,29,2,15,1,1,2,0
20,2,1,1,1,1,19,3,5,0,1,2,0
20,2,1,2,1,1,29,2,15,1,1,2,0
20,2,1,2,1,1,19,3,5,0,1,2,0
35,2,1,0,1,0,18,2,3,0,1,2,0
19,1,0,1,1,0,26,0,12,1,1,2,1
19,2,1,1,1,0,26,0,12,1,1,2,1
19,2,0,0,1,0,26,0,12,1,1,2,1
19,0,0,1,1,0,26,0,12,1,1,2,1
19,1,0,0,0,0,26,0,12,1,1,2,1
19,1,0,1,1,0,26,0,12,1,1,2,1
22,2,1,1,1,0,23,0,13,1,0,2,0
22,2,1,1,1,0,21,2,8,0,1,0,0
22,1,0,0,1,0,23,0,13,1,0,2,0
22,1,0,0,1,0,21,2,8,0,1,0,0
22,1,1,1,1,0,23,0,13,1,0,2,0
22,1,1,1,1,0,21,2,8,0,1,0,0
22,2,1,1,1,0,23,0,13,1,0,2,0
22,2,1,1,1,0,21,2,8,0,1,0,0
20,2,0,2,1,1,22,3,9,1,0,0,0
20,2,0,2,1,1,24,3,1,0,1,0,0
20,1,0,2,1,1,22,3,9,1,0,0,0
20,1,0,2,1,1,24,3,1,0,1,0,0
20,1,1,0,1,1,22,3,9,1,0,0,0
20,1,1,0,1,1,24,3,1,0,1,0,0
20,1,1,1,1,1,22,3,9,1,0,0,0
20,1,1,1,1,1,24,3,1,0,1,0,0
13,1,0,1,1,1,24,3,19,0,0,0,0
13,1,0,1,1,1,28,1,15,1,1,1,0
13,1,0,1,1,1,23,2,13,0,1,0,0
13,1,0,1,1,1,26,2,0,0,1,2,1
13,1,0,1,1,1,24,0,12,0,1,1,0
13,1,0,1,1,1,29,2,10,0,1,0,0
13,1,0,1,0,1,24,3,19,0,0,0,0
13,1,0,1,0,1,28,1,15,1,1,1,0
13,1,0,1,0,1,23,2,13,0,1,0,0
13,1,0,1,0,1,26,2,0,0,1,2,1
13,1,0,1,0,1,24,0,12,0,1,1,0
13,1,0,1,0,1,29,2,10,0,1,0,0
13,1,1,1,1,1,24,3,19,0,0,0,0
13,1,1,1,1,1,28,1,15,1,1,1,0
13,1,1,1,1,1,23,2,13,0,1,0,0
13,1,1,1,1,1,26,2,0,0,1,2,1
13,1,1,1,1,1,24,0,12,0,1,1,0
13,1,1,1,1,1,29,2,10,0,1,0,0
13,1,0,0,1,1,24,3,19,0,0,0,0
13,1,0,0,1,1,28,1,15,1,1,1,0
13,1,0,0,1,1,23,2,13,0,1,0,0
13,1,0,0,1,1,26,2,0,0,1,2,1
13,1,0,0,1,1,24,0,12,0,1,1,0
